time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-05-13 00:00:00+00:00,296,116,246,100
2022-05-14 00:00:00+00:00,226,77,74,45
2022-05-15 00:00:00+00:00,248,112,85,53
2022-05-16 00:00:00+00:00,340,145,240,104
2022-05-17 00:00:00+00:00,500,163,263,119
2022-05-18 00:00:00+00:00,338,122,272,120
2022-05-19 00:00:00+00:00,352,138,245,107
2022-05-20 00:00:00+00:00,326,126,188,91
2022-05-21 00:00:00+00:00,251,84,124,43
2022-05-22 00:00:00+00:00,265,117,97,55
2022-05-23 00:00:00+00:00,432,134,225,107
2022-05-24 00:00:00+00:00,373,152,210,98
2022-05-25 00:00:00+00:00,278,98,188,93
2022-05-26 00:00:00+00:00,354,113,249,82
