time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-19 00:00:00+00:00,411,137,189,97
2022-08-20 00:00:00+00:00,268,89,77,39
2022-08-21 00:00:00+00:00,298,106,110,44
2022-08-22 00:00:00+00:00,365,152,263,102
2022-08-23 00:00:00+00:00,457,162,233,110
2022-08-24 00:00:00+00:00,475,213,142,76
2022-08-25 00:00:00+00:00,488,245,233,110
2022-08-26 00:00:00+00:00,428,191,192,79
2022-08-27 00:00:00+00:00,281,107,77,42
2022-08-28 00:00:00+00:00,307,120,63,40
2022-08-29 00:00:00+00:00,349,184,179,103
2022-08-30 00:00:00+00:00,430,157,210,96
2022-08-31 00:00:00+00:00,353,177,214,94
2022-09-01 00:00:00+00:00,294,124,195,92
