time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-05-29 00:00:00+00:00,321,110,93,43
2022-05-30 00:00:00+00:00,453,119,239,91
2022-05-31 00:00:00+00:00,333,148,195,100
2022-06-01 00:00:00+00:00,317,129,280,108
2022-06-02 00:00:00+00:00,319,151,265,107
2022-06-03 00:00:00+00:00,308,129,109,61
2022-06-04 00:00:00+00:00,203,83,57,27
2022-06-05 00:00:00+00:00,236,102,50,30
2022-06-06 00:00:00+00:00,353,158,215,94
2022-06-07 00:00:00+00:00,369,144,225,99
2022-06-08 00:00:00+00:00,394,192,375,117
2022-06-09 00:00:00+00:00,399,168,213,93
2022-06-10 00:00:00+00:00,360,155,214,96
2022-06-11 00:00:00+00:00,246,97,139,44
