time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-04 00:00:00+00:00,342,119,135,48
2022-12-05 00:00:00+00:00,518,153,284,115
2022-12-06 00:00:00+00:00,411,140,251,120
2022-12-07 00:00:00+00:00,373,133,161,76
2022-12-08 00:00:00+00:00,437,141,192,92
2022-12-09 00:00:00+00:00,392,146,148,83
2022-12-10 00:00:00+00:00,303,103,92,45
2022-12-11 00:00:00+00:00,277,102,76,32
2022-12-12 00:00:00+00:00,394,174,264,112
2022-12-13 00:00:00+00:00,388,148,174,92
2022-12-14 00:00:00+00:00,494,186,225,108
2022-12-15 00:00:00+00:00,564,203,211,103
2022-12-16 00:00:00+00:00,550,185,225,85
2022-12-17 00:00:00+00:00,369,117,86,35
