time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-03-10 00:00:00+00:00,321,127,246,111
2022-03-11 00:00:00+00:00,252,115,206,103
2022-03-12 00:00:00+00:00,235,85,53,34
2022-03-13 00:00:00+00:00,335,112,84,42
2022-03-14 00:00:00+00:00,312,140,237,105
2022-03-15 00:00:00+00:00,314,132,212,100
2022-03-16 00:00:00+00:00,331,126,268,111
2022-03-17 00:00:00+00:00,259,114,255,100
2022-03-18 00:00:00+00:00,437,122,262,76
2022-03-19 00:00:00+00:00,312,100,171,36
2022-03-20 00:00:00+00:00,294,115,87,46
2022-03-21 00:00:00+00:00,411,135,171,94
2022-03-22 00:00:00+00:00,451,132,315,124
2022-03-23 00:00:00+00:00,299,123,217,108
