time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-27 00:00:00+00:00,406,174,170,85
2023-01-28 00:00:00+00:00,252,114,83,34
2023-01-29 00:00:00+00:00,300,130,110,65
2023-01-30 00:00:00+00:00,473,207,339,125
2023-01-31 00:00:00+00:00,416,212,279,131
2023-02-01 00:00:00+00:00,469,191,245,126
2023-02-02 00:00:00+00:00,396,174,226,104
2023-02-03 00:00:00+00:00,489,175,258,98
2023-02-04 00:00:00+00:00,257,125,95,41
2023-02-05 00:00:00+00:00,252,118,70,34
2023-02-06 00:00:00+00:00,466,199,190,94
2023-02-07 00:00:00+00:00,391,158,310,115
2023-02-08 00:00:00+00:00,459,174,370,149
2023-02-09 00:00:00+00:00,505,159,279,116
