time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-01-23 00:00:00+00:00,225,88,54,31
2022-01-24 00:00:00+00:00,283,132,110,56
2022-01-25 00:00:00+00:00,303,127,136,59
2022-01-26 00:00:00+00:00,305,130,158,66
2022-01-27 00:00:00+00:00,273,111,137,72
2022-01-28 00:00:00+00:00,310,110,123,53
2022-01-29 00:00:00+00:00,236,80,54,32
2022-01-30 00:00:00+00:00,216,85,43,26
2022-01-31 00:00:00+00:00,249,119,146,53
2022-02-01 00:00:00+00:00,248,95,53,28
2022-02-02 00:00:00+00:00,261,114,67,43
2022-02-03 00:00:00+00:00,247,87,138,69
2022-02-04 00:00:00+00:00,242,91,109,53
2022-02-05 00:00:00+00:00,219,82,106,33
