referrer,views_total,views_unique
gorm.io,730,305
Google,433,230
github.com,299,160
pkg.go.dev,26,14
Baidu,21,12
medium.com,14,10
kancloud.cn,12,7
learnku.com,6,4
Bing,5,4
DuckDuckGo,5,3
