referrer,views_total,views_unique
Google,349,209
gorm.io,344,125
github.com,91,39
pkg.go.dev,68,31
DuckDuckGo,17,13
Bing,11,8
cn.bing.com,11,6
yandex.ru,9,7
neeva.com,7,1
softwareclearing.siemens.com,3,1
