referrer,views_total,views_unique
github.com,448,155
gorm.io,405,146
Google,341,224
pkg.go.dev,79,29
DuckDuckGo,22,18
yandex.ru,7,6
cn.bing.com,7,5
github.tools.sap,6,2
Bing,5,4
softwareclearing.siemens.com,4,2
