referrer,views_total,views_unique
Google,350,216
github.com,345,127
gorm.io,267,104
pkg.go.dev,40,21
DuckDuckGo,38,27
Bing,15,8
yandex.ru,7,5
search.desideriosoldi.com,4,1
cn.bing.com,3,3
search.brave.com,3,2
