time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-06-02 00:00:00+00:00,2128,614,170,51
2022-06-03 00:00:00+00:00,2015,715,75,35
2022-06-04 00:00:00+00:00,1098,241,58,28
2022-06-05 00:00:00+00:00,1127,193,43,19
2022-06-06 00:00:00+00:00,2429,856,151,41
2022-06-07 00:00:00+00:00,2512,742,82,44
2022-06-08 00:00:00+00:00,2154,554,143,48
2022-06-09 00:00:00+00:00,2144,620,200,51
2022-06-10 00:00:00+00:00,1867,557,128,54
2022-06-11 00:00:00+00:00,930,154,33,19
2022-06-12 00:00:00+00:00,1072,249,47,25
2022-06-13 00:00:00+00:00,1923,515,52,33
2022-06-14 00:00:00+00:00,1795,480,89,48
2022-06-15 00:00:00+00:00,1763,589,85,42
