referrer,views_total,views_unique
Google,361,220
gorm.io,324,132
pkg.go.dev,110,36
github.com,60,28
DuckDuckGo,18,11
search.brave.com,11,3
Bing,7,3
yandex.ru,4,3
jira.ops.jungheinrich.com,3,1
com.google.android.gm,2,1
