referrer,views_total,views_unique
gorm.io,435,144
Google,416,247
github.com,149,52
pkg.go.dev,96,30
DuckDuckGo,22,17
cn.bing.com,18,5
Bing,16,13
yandex.ru,15,8
gosamples.dev,9,2
you.com,5,1
