referrer,views_total,views_unique
Google,282,191
gorm.io,221,87
github.com,144,67
DuckDuckGo,9,6
Bing,4,4
cn.bing.com,4,2
github.cloud.capitalone.com,4,1
yandex.ru,3,2
ca.search.yahoo.com,1,1
ecosia.org,1,1
