time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-02-01 00:00:00+00:00,2082,630,46,27
2022-02-02 00:00:00+00:00,1910,462,63,36
2022-02-03 00:00:00+00:00,1891,494,107,36
2022-02-04 00:00:00+00:00,1877,446,88,42
2022-02-05 00:00:00+00:00,1308,220,55,26
2022-02-06 00:00:00+00:00,1262,152,56,31
2022-02-07 00:00:00+00:00,1985,480,114,48
2022-02-08 00:00:00+00:00,2278,583,98,56
2022-02-09 00:00:00+00:00,2448,764,105,44
2022-02-10 00:00:00+00:00,2274,744,121,59
2022-02-11 00:00:00+00:00,1975,495,117,56
2022-02-12 00:00:00+00:00,1349,198,65,42
2022-02-13 00:00:00+00:00,1324,179,53,34
2022-02-14 00:00:00+00:00,2201,611,77,45
