referrer,views_total,views_unique
github.com,518,134
Google,328,199
gorm.io,207,98
pkg.go.dev,46,21
DuckDuckGo,15,15
Bing,10,7
yandex.ru,9,3
cn.bing.com,5,5
gitter.im,4,1
github.tools.sap,2,1
