time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-29 00:00:00+00:00,410,203,48,29
2023-01-30 00:00:00+00:00,1821,503,123,48
2023-01-31 00:00:00+00:00,1677,509,122,59
2023-02-01 00:00:00+00:00,1581,515,184,59
2023-02-02 00:00:00+00:00,1348,425,127,61
2023-02-03 00:00:00+00:00,1521,488,181,61
2023-02-04 00:00:00+00:00,419,226,36,26
2023-02-05 00:00:00+00:00,475,191,79,25
2023-02-06 00:00:00+00:00,1777,453,97,54
2023-02-07 00:00:00+00:00,1537,468,111,53
2023-02-08 00:00:00+00:00,2006,475,206,88
2023-02-09 00:00:00+00:00,2140,473,118,51
2023-02-10 00:00:00+00:00,1984,397,99,50
2023-02-11 00:00:00+00:00,568,176,47,28
