referrer,views_total,views_unique
github.com,495,151
Google,426,259
gorm.io,260,106
pkg.go.dev,54,23
DuckDuckGo,33,22
Bing,8,6
cn.bing.com,4,3
yandex.ru,3,3
www4.bing.com,3,1
remotasks.com,2,2
