referrer,views_total,views_unique
github.com,534,133
Google,333,198
gorm.io,198,96
pkg.go.dev,56,24
DuckDuckGo,27,18
yandex.ru,10,2
Bing,9,4
cn.bing.com,4,4
gitter.im,4,1
github.tools.sap,2,1
