referrer,views_total,views_unique
github.com,520,157
Google,448,282
gorm.io,257,105
pkg.go.dev,53,23
DuckDuckGo,32,20
Bing,7,5
yandex.ru,5,4
cn.bing.com,5,4
www4.bing.com,3,1
remotasks.com,2,2
