referrer,views_total,views_unique
github.com,485,159
Google,380,234
gorm.io,325,127
pkg.go.dev,40,22
DuckDuckGo,38,19
yandex.ru,8,6
cn.bing.com,7,4
github.tools.sap,6,3
Bing,4,4
cs.github.com,3,1
