referrer,views_total,views_unique
Google,432,241
gorm.io,413,170
github.com,184,65
pkg.go.dev,89,34
Bing,24,6
DuckDuckGo,15,8
yandex.ru,8,5
cn.bing.com,6,4
Yahoo,2,2
statics.teams.cdn.office.net,2,2
