referrer,views_total,views_unique
Google,486,271
gorm.io,445,149
github.com,205,67
pkg.go.dev,60,23
DuckDuckGo,24,13
cn.bing.com,16,4
Bing,11,9
yandex.ru,7,5
softwareclearing.siemens.com,4,2
com.google.android.gm,3,1
