time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-08 00:00:00+00:00,2006,475,206,88
2023-02-09 00:00:00+00:00,2140,473,118,51
2023-02-10 00:00:00+00:00,1984,397,99,50
2023-02-11 00:00:00+00:00,583,177,53,30
2023-02-12 00:00:00+00:00,613,208,73,22
2023-02-13 00:00:00+00:00,2407,539,125,55
2023-02-14 00:00:00+00:00,2181,548,123,59
2023-02-15 00:00:00+00:00,1926,540,143,62
2023-02-16 00:00:00+00:00,2087,509,102,52
2023-02-17 00:00:00+00:00,1796,448,118,41
2023-02-18 00:00:00+00:00,918,340,84,50
2023-02-19 00:00:00+00:00,782,229,80,35
2023-02-20 00:00:00+00:00,2122,417,138,63
2023-02-21 00:00:00+00:00,2056,478,162,59
