referrer,views_total,views_unique
Google,361,220
gorm.io,310,111
github.com,84,36
pkg.go.dev,61,21
DuckDuckGo,24,14
Bing,8,6
yandex.ru,4,4
cn.bing.com,3,1
search.brave.com,2,2
yandex.kz,2,1
