referrer,views_total,views_unique
Google,274,180
gorm.io,192,80
github.com,141,53
DuckDuckGo,26,11
pkg.go.dev,17,8
cn.bing.com,5,3
Bing,5,3
yandex.ru,3,3
giters.com,2,1
yandex.kz,1,1
