referrer,views_total,views_unique
gorm.io,458,180
Google,445,228
github.com,190,69
pkg.go.dev,106,39
Bing,16,5
ward247.atlassian.net,14,1
yandex.ru,10,5
DuckDuckGo,9,6
cn.bing.com,7,5
search.brave.com,2,2
