referrer,views_total,views_unique
Google,374,236
gorm.io,200,103
github.com,99,43
pkg.go.dev,50,21
DuckDuckGo,22,14
Bing,18,7
yandex.ru,12,4
search.brave.com,7,6
cn.bing.com,5,4
confluence.ngage.netapp.com,3,1
