referrer,views_total,views_unique
gorm.io,396,142
Google,390,239
github.com,242,63
pkg.go.dev,79,23
cn.bing.com,20,8
DuckDuckGo,11,7
yandex.ru,9,7
Bing,7,6
gosamples.dev,3,1
rndjira.sas.com,3,1
