time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-05 00:00:00+00:00,1743,463,156,49
2022-12-06 00:00:00+00:00,1908,471,95,43
2022-12-07 00:00:00+00:00,1672,415,132,42
2022-12-08 00:00:00+00:00,1580,381,72,33
2022-12-09 00:00:00+00:00,1483,393,92,45
2022-12-10 00:00:00+00:00,805,148,29,14
2022-12-11 00:00:00+00:00,392,151,57,34
2022-12-12 00:00:00+00:00,2236,480,117,51
2022-12-13 00:00:00+00:00,1942,403,124,46
2022-12-14 00:00:00+00:00,1663,432,108,44
2022-12-15 00:00:00+00:00,1553,411,111,42
2022-12-16 00:00:00+00:00,1406,432,78,33
2022-12-17 00:00:00+00:00,364,178,53,18
2022-12-18 00:00:00+00:00,588,161,30,17
