referrer,views_total,views_unique
github.com,343,135
Google,334,208
gorm.io,260,113
pkg.go.dev,54,22
DuckDuckGo,37,27
Bing,14,7
cn.bing.com,7,5
yandex.ru,5,5
web-mail.laposte.net,4,1
qwant.com,2,1
