referrer,views_total,views_unique
Google,278,179
gorm.io,199,82
github.com,145,54
DuckDuckGo,30,13
pkg.go.dev,17,8
cn.bing.com,5,3
yandex.ru,3,3
Bing,2,2
giters.com,2,1
yandex.kz,1,1
