referrer,views_total,views_unique
Google,401,247
gorm.io,254,115
github.com,106,42
pkg.go.dev,53,23
DuckDuckGo,20,13
Bing,18,7
yandex.ru,10,4
search.brave.com,7,6
cn.bing.com,5,4
confluence.ngage.netapp.com,3,1
