referrer,views_total,views_unique
Google,387,239
gorm.io,347,131
github.com,333,121
DuckDuckGo,35,21
pkg.go.dev,32,22
Bing,15,6
yandex.ru,12,6
search.desideriosoldi.com,4,1
cn.bing.com,3,3
search.brave.com,2,1
