referrer,views_total,views_unique
Google,382,241
gorm.io,268,127
github.com,198,94
pkg.go.dev,44,23
DuckDuckGo,20,16
yandex.ru,10,7
Bing,9,7
ecosia.org,8,3
findbestopensource.com,3,1
yandex.ua,3,1
