referrer,views_total,views_unique
Google,446,242
github.com,259,83
gorm.io,237,93
pkg.go.dev,58,23
DuckDuckGo,30,19
Bing,19,10
yandex.ru,6,3
jira.connectwisedev.com,3,1
cn.bing.com,2,2
in.search.yahoo.com,2,1
