referrer,views_total,views_unique
Google,298,200
gorm.io,241,98
github.com,238,90
DuckDuckGo,11,10
yandex.ru,9,6
Bing,4,3
jira.connectwisedev.com,3,1
bitbucket.org,1,1
cn.bing.com,1,1
