referrer,views_total,views_unique
Google,272,185
github.com,178,53
gorm.io,170,75
DuckDuckGo,13,10
pkg.go.dev,10,6
Bing,7,5
yandex.ru,5,5
giters.com,3,2
future-architect.github.io,2,1
StartPage,1,1
