referrer,views_total,views_unique
gorm.io,594,130
Google,501,289
github.com,306,84
pkg.go.dev,66,20
DuckDuckGo,28,15
Bing,12,5
yandex.ru,7,4
cn.bing.com,5,4
coder.social,3,1
blog.naver.com,2,2
