referrer,views_total,views_unique
Google,501,271
gorm.io,438,153
github.com,208,68
pkg.go.dev,60,23
DuckDuckGo,24,13
cn.bing.com,16,4
Bing,11,9
yandex.ru,8,6
search.brave.com,4,2
softwareclearing.siemens.com,4,2
