referrer,views_total,views_unique
Google,395,239
gorm.io,381,137
github.com,231,64
pkg.go.dev,88,22
cn.bing.com,20,8
DuckDuckGo,14,9
Bing,10,8
yandex.ru,9,7
neeva.com,4,2
rndjira.sas.com,3,1
