referrer,views_total,views_unique
Google,333,190
github.com,234,91
gorm.io,191,82
yandex.ru,5,5
DuckDuckGo,5,5
Bing,4,4
future-architect.github.io,3,1
cn.bing.com,3,1
github.tools.sap,3,1
softwareclearing.siemens.com,2,1
