time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-22 00:00:00+00:00,386,177,39,28
2023-01-23 00:00:00+00:00,1569,430,77,35
2023-01-24 00:00:00+00:00,1364,421,72,32
2023-01-25 00:00:00+00:00,1487,422,96,35
2023-01-26 00:00:00+00:00,1369,406,68,37
2023-01-27 00:00:00+00:00,1369,428,98,43
2023-01-28 00:00:00+00:00,337,163,44,18
2023-01-29 00:00:00+00:00,410,203,48,29
2023-01-30 00:00:00+00:00,1821,503,123,48
2023-01-31 00:00:00+00:00,1677,509,122,59
2023-02-01 00:00:00+00:00,1581,515,184,59
2023-02-02 00:00:00+00:00,1348,425,127,61
2023-02-03 00:00:00+00:00,1521,488,181,61
2023-02-04 00:00:00+00:00,403,221,35,25
