referrer,views_total,views_unique
gorm.io,408,142
Google,381,219
github.com,168,58
pkg.go.dev,70,15
cn.bing.com,18,6
DuckDuckGo,16,13
yandex.ru,13,7
Bing,3,3
gosamples.dev,3,1
search.brave.com,2,2
