referrer,views_total,views_unique
Google,354,236
gorm.io,262,123
github.com,92,38
pkg.go.dev,50,24
DuckDuckGo,22,14
cn.bing.com,9,5
Bing,8,5
yandex.ru,8,3
search.brave.com,3,3
mail.qq.com,3,1
