referrer,views_total,views_unique
github.com,436,132
gorm.io,402,139
Google,336,219
pkg.go.dev,71,26
DuckDuckGo,20,17
github.tools.sap,6,2
yandex.ru,5,4
cn.bing.com,4,4
softwareclearing.siemens.com,4,2
Bing,3,3
