referrer,views_total,views_unique
Google,563,236
gorm.io,538,159
github.com,177,52
pkg.go.dev,88,28
cn.bing.com,25,8
Bing,18,7
DuckDuckGo,16,7
search.brave.com,11,6
yandex.ru,5,4
presearch.com,1,1
