referrer,views_total,views_unique
gorm.io,192,98
Google,166,80
github.com,71,38
pkg.go.dev,22,14
fuxi.huawei.com,13,1
DuckDuckGo,10,7
cn.bing.com,5,3
search.brave.com,3,3
Bing,3,2
yandex.ru,1,1
