referrer,views_total,views_unique
gorm.io,267,111
github.com,189,70
Google,153,88
pkg.go.dev,35,24
DuckDuckGo,10,10
cn.bing.com,9,5
Bing,6,3
cthub.internal.ericsson.com,6,2
in.search.yahoo.com,3,1
learnku.com,2,2
