referrer,views_total,views_unique
Google,215,114
gorm.io,172,81
github.com,112,41
pkg.go.dev,17,12
Bing,12,5
DuckDuckGo,11,5
yandex.ru,7,2
Baidu,7,1
cn.bing.com,4,4
Yahoo,3,3
