referrer,views_total,views_unique
github.com,260,85
gorm.io,164,82
Google,146,86
pkg.go.dev,42,20
Bing,23,4
cn.bing.com,14,7
DuckDuckGo,11,9
metager.de,8,1
gogogle.cf,3,2
fsoufsou.com,1,1
