time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-14 00:00:00+00:00,486,211,114,50
2023-02-15 00:00:00+00:00,466,239,85,48
2023-02-16 00:00:00+00:00,469,211,53,31
2023-02-17 00:00:00+00:00,451,192,64,27
2023-02-18 00:00:00+00:00,393,164,50,29
2023-02-19 00:00:00+00:00,320,117,14,10
2023-02-20 00:00:00+00:00,527,251,107,44
2023-02-21 00:00:00+00:00,447,193,70,30
2023-02-22 00:00:00+00:00,490,214,53,32
2023-02-23 00:00:00+00:00,532,249,51,33
2023-02-24 00:00:00+00:00,496,224,65,39
2023-02-25 00:00:00+00:00,382,162,34,20
2023-02-26 00:00:00+00:00,309,146,20,17
2023-02-27 00:00:00+00:00,535,207,106,30
