time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-01-05 00:00:00+00:00,1793,276,55,26
2022-01-06 00:00:00+00:00,1557,241,65,20
2022-01-07 00:00:00+00:00,1416,254,18,9
2022-01-08 00:00:00+00:00,775,179,14,11
2022-01-09 00:00:00+00:00,760,164,7,5
2022-01-10 00:00:00+00:00,1404,274,29,13
2022-01-11 00:00:00+00:00,966,311,43,18
2022-01-12 00:00:00+00:00,925,276,48,19
2022-01-13 00:00:00+00:00,1014,309,54,17
2022-01-14 00:00:00+00:00,807,201,30,19
2022-01-15 00:00:00+00:00,672,139,34,15
2022-01-16 00:00:00+00:00,701,169,24,14
2022-01-17 00:00:00+00:00,941,319,23,15
2022-01-18 00:00:00+00:00,772,233,48,19
