referrer,views_total,views_unique
github.com,266,90
gorm.io,165,75
Google,145,87
pkg.go.dev,40,18
Bing,23,4
DuckDuckGo,13,9
cn.bing.com,8,4
metager.de,8,1
learnku.com,2,1
fsoufsou.com,1,1
