time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-11-30 00:00:00+00:00,1761,278,73,22
2021-12-01 00:00:00+00:00,1686,369,72,22
2021-12-02 00:00:00+00:00,1639,296,60,30
2021-12-03 00:00:00+00:00,1489,308,52,17
2021-12-04 00:00:00+00:00,774,165,18,8
2021-12-05 00:00:00+00:00,733,126,68,10
2021-12-06 00:00:00+00:00,1629,280,22,10
2021-12-07 00:00:00+00:00,1404,304,26,16
2021-12-08 00:00:00+00:00,1792,283,27,16
2021-12-09 00:00:00+00:00,1568,262,54,21
2021-12-10 00:00:00+00:00,1346,255,78,17
2021-12-11 00:00:00+00:00,696,158,171,39
2021-12-12 00:00:00+00:00,726,138,18,8
2021-12-13 00:00:00+00:00,1542,253,42,16
