referrer,views_total,views_unique
Google,190,116
gorm.io,166,92
github.com,80,48
pkg.go.dev,37,17
DuckDuckGo,18,12
Bing,15,8
cn.bing.com,2,2
softwareclearing.siemens.com,2,1
yandex.ru,1,1
lite.qwant.com,1,1
