time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-02-11 00:00:00+00:00,1072,280,32,19
2022-02-12 00:00:00+00:00,859,153,39,15
2022-02-13 00:00:00+00:00,831,131,83,22
2022-02-14 00:00:00+00:00,1110,276,110,28
2022-02-15 00:00:00+00:00,1135,283,54,29
2022-02-16 00:00:00+00:00,1130,298,59,31
2022-02-17 00:00:00+00:00,1095,280,66,33
2022-02-18 00:00:00+00:00,1049,245,73,26
2022-02-19 00:00:00+00:00,944,212,145,27
2022-02-20 00:00:00+00:00,973,223,61,28
2022-02-21 00:00:00+00:00,1080,237,82,37
2022-02-22 00:00:00+00:00,1119,270,133,34
2022-02-23 00:00:00+00:00,1273,305,80,38
2022-02-24 00:00:00+00:00,1228,326,51,25
