referrer,views_total,views_unique
gorm.io,168,74
Google,126,87
github.com,77,39
pkg.go.dev,18,13
DuckDuckGo,10,4
Bing,5,1
cn.bing.com,3,2
cthub.internal.ericsson.com,3,1
search.brave.com,2,2
Baidu,2,1
