referrer,views_total,views_unique
Google,262,152
gorm.io,161,88
github.com,127,63
pkg.go.dev,25,13
DuckDuckGo,21,16
Bing,13,8
cn.bing.com,9,5
ostms.rnd.huawei.com,4,1
Baidu,3,3
Yahoo,3,3
