referrer,views_total,views_unique
gorm.io,222,98
Google,178,106
github.com,149,56
pkg.go.dev,46,25
cn.bing.com,16,10
DuckDuckGo,11,10
Baidu,6,3
Bing,3,3
gitee.com,1,1
ipv4.google.com,1,1
