time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-24 00:00:00+00:00,228,105,36,14
2022-12-25 00:00:00+00:00,279,109,15,7
2022-12-26 00:00:00+00:00,490,219,53,28
2022-12-27 00:00:00+00:00,500,224,56,29
2022-12-28 00:00:00+00:00,403,137,49,23
2022-12-29 00:00:00+00:00,422,138,68,23
2022-12-30 00:00:00+00:00,406,142,45,21
2022-12-31 00:00:00+00:00,273,104,16,8
2023-01-01 00:00:00+00:00,296,143,17,15
2023-01-02 00:00:00+00:00,425,167,33,20
2023-01-03 00:00:00+00:00,500,203,56,27
2023-01-04 00:00:00+00:00,642,237,49,30
2023-01-05 00:00:00+00:00,755,206,68,37
2023-01-06 00:00:00+00:00,558,201,91,26
