referrer,views_total,views_unique
gorm.io,167,72
Google,152,100
github.com,94,51
pkg.go.dev,16,11
DuckDuckGo,13,6
cthub.internal.ericsson.com,3,1
search.brave.com,2,2
cn.bing.com,2,2
Bing,1,1
sogou.com,1,1
