referrer,views_total,views_unique
gorm.io,226,88
Google,173,82
github.com,119,45
DuckDuckGo,31,12
pkg.go.dev,29,17
cn.bing.com,7,5
you.com,2,1
link.zhihu.com,2,1
Baidu,2,1
Bing,1,1
